3207,796733,8,1,1.4986,"[80, 35]"
3208,726661,7.344,32,0.2683,"[10751, 16, 12]"
3209,172229,6,2,3.0787,[18]
3210,,,,,
3211,402216,5.9,11,0.836,[35]
3212,137180,4.7,30,0.3241,"[10749, 35]"
3213,564356,7,1,5.4317,[35]
3214,415914,5.1,22,0.7632,[35]
3215,39537,7,4,0.0777,[35]
3216,24864,5,28,0.5943,[35]
3217,371084,5.4,17,0.0741,[35]
3218,592732,8.2,4,0.051,[99]
3219,41544,5.1,24,1.1439,"[10749, 18, 35]"
3220,623618,4.9,5,0.4337,[18]
3221,423189,4.3,14,0.4307,[18]
3222,74300,5.2,10,0.4289,[18]
3223,381685,4.143,7,0.0404,[35]
3224,724843,0,0,0.077,"[35, 27, 53]"
3225,219572,6.2,398,2.4374,"[28, 80, 18]"
3226,570341,5.6,6,0.483,"[28, 18]"
3227,609059,5.5,2,0.1813,"[99, 10402]"
3228,445445,6,4,0.1002,"[10751, 16]"
3229,805003,5.8,4,0.349,[10402]
3230,805006,5.8,4,0.0805,[10402]
3231,713932,0,0,0.1127,"[18, 10749]"
3232,63311,7.5,4497,7.4717,"[18, 27, 9648, 53]"
3233,536771,7,2,0.1847,"[53, 80]"
3234,511454,5.2,5,0.2533,[99]
3235,648337,7.5,81,0.6779,"[10402, 10751, 18, 10770]"
3236,668689,5,1,0.1417,[35]
3237,693826,7.1,14,0.0665,[35]
3238,836128,6,2,0.0903,"[99, 10402]"
3239,675108,7.5,14,0.2076,[18]
3240,466985,4.4,13,0.0286,[35]
3241,766900,0,0,0.1035,[16]
3242,617268,6.083,12,1.6406,[35]
3243,651189,6.3,6,0.0577,"[18, 35, 10751, 10749]"
3244,583090,7.2,5,0.5463,[18]
3245,171179,4.7,42,0.6058,"[35, 10749]"
3246,582376,4,1,1.208,[53]
3247,768509,7,18,2.4263,"[16, 10751, 35]"
3248,526039,5.3,9,0.5126,[18]
3249,408544,5.232,28,0.2676,[18]
3250,19276,4.6,7,0.3404,[35]
3251,19508,5.505,105,1.6156,"[10751, 35, 12, 16]"
3252,696048,4.75,8,0.3186,"[16, 10751]"
3253,595503,5.7,14,0.7481,"[14, 16]"
3254,491179,6,3,0.3998,"[14, 12, 18]"
3255,542794,6.5,2,0.1968,"[35, 18]"
3256,551086,6.4,4,0.7068,[35]
3257,779796,8,2,0.2251,"[10751, 16]"
3258,725336,4.063,16,0.8623,"[12, 35, 10751]"
3259,545380,4,3,0.1705,"[35, 878]"
3260,340176,6.503,388,2.9117,"[27, 28]"
3261,491423,7,2,0.1424,[]
3262,678192,0,0,0.1557,[35]
3263,15939,5.303,38,1.7556,"[28, 35, 80]"
3264,386352,6,7,0.7119,"[35, 18, 10749]"
3265,441894,5.686,35,0.6082,"[28, 53]"
3266,41980,6.485,33,1.0493,"[28, 35, 80]"
3267,766333,3.7,3,0.2914,"[35, 10751, 18]"
3268,625759,7,1,1.4138,"[27, 53]"
3269,848702,0,0,0.0193,[99]
3270,848696,0,0,0.0649,[18]
3271,411223,0.5,1,0.0441,[99]
3272,706345,5.7,17,0.1103,[35]
3273,630601,5.7,13,2.9665,[18]
3274,455549,5.3,6,0.2813,"[18, 14]"
3275,180761,7,1,0.8477,[]
3276,504062,6.4,11,0.2106,[35]
3277,424080,5.8,5,0.0261,[99]
3278,21607,7.2,4,1.5642,"[28, 80, 18, 53]"
3279,717646,4.5,5,0.4394,"[18, 35]"
3280,13358,5.547,106,1.8471,"[35, 10751, 14]"
3281,694447,5.2,10,0.3344,[10751]
3282,800413,10,2,0.088,[35]
3283,534937,5.1,18,3.5091,"[53, 18]"
3284,559690,6.5,2,0.5109,[18]
3285,481004,5.5,4,0.0362,[35]
3286,629277,6.9,40,0.8624,[35]
3287,314677,7,1,0.0902,[18]
3288,744876,4.6,24,0.3457,"[27, 18, 53]"
3289,744395,7,1,0.0256,[]
3290,509950,6.2,5,0.0522,[35]
3291,557445,2,1,0.73,"[35, 18]"
3292,347561,6,6,1.6903,"[18, 10749]"
3293,535488,2.751,181,1.3813,"[27, 53]"
3294,722209,5.2,10,0.7741,[18]
3295,502875,6.2,5,0.0478,[35]
3296,352099,5.9,12,0.2605,"[35, 18]"
3297,51523,4.333,9,0.6618,"[80, 53]"
3298,710712,0,0,1.7404,[18]
3299,543684,5.2,4,0.1189,[99]
3300,414101,6,2,1.8355,"[18, 10749, 53]"
3301,619161,0,0,0.0261,"[18, 10749]"
3302,434452,7.5,2,0.0864,[99]
3303,153549,6,6,0.1586,"[10752, 18]"
3304,494092,5,12,0.3955,"[12, 10402, 16, 10751]"
3305,500055,5.5,2,0.2722,[53]
3306,556310,7.2,9,0.2198,"[35, 80, 18]"
3307,10200,5.654,3622,4.09,"[18, 878, 53]"
3308,471872,5,2,0.3612,[35]
3309,83390,5.3,93,1.064,"[35, 18]"
3310,638292,7.538,53,0.2593,[35]
3311,667040,5.5,6,0.067,"[35, 99]"
3312,561556,6,3,0.1188,"[10402, 99]"
3313,654345,7.2,6,0.0536,"[12, 35, 10751]"
3314,311725,5.6,5,0.6978,"[35, 80]"
3315,692851,0,0,0.1603,[18]
3316,413780,4.925,87,0.643,"[53, 28, 878]"
3317,611284,4,1,0.2836,"[18, 10749]"
3318,447043,9.3,3,2.3873,"[10751, 10749, 35]"
3319,363093,7.706,265,2.8483,"[28, 36, 12, 18]"
3320,262547,6,1,0.3317,"[35, 10749]"
3321,154366,4.3,11,0.2095,[35]
3322,757305,4.3,19,0.536,[18]
3323,568718,6,1,2.6132,"[35, 10751, 18]"
3324,617123,4,3,0.4105,[18]
3325,272094,4.9,12,4.0311,"[35, 10749, 53]"
3326,579605,4.8,4,1.9467,"[28, 18]"
3327,769712,0,0,0.0404,"[10402, 99]"
3328,602562,7.5,78,4.2541,"[35, 10749]"
3329,766534,6.667,21,0.4064,"[16, 10751]"
3330,499607,6.9,7,0.091,[]
3331,472838,4.43,1058,4.4004,"[10749, 18]"
3332,424691,4.5,2,0.1385,"[53, 28, 18]"
3333,638866,7.9,25,0.1175,"[12, 35, 10751]"
3334,548633,5.4,37,0.229,[35]
3335,189549,6,1,0.1118,[35]
3336,567208,6.6,7,0.9113,"[35, 18]"
3337,706753,6,2,0.0493,"[53, 18]"
3338,874469,10,1,0.0423,[]
3339,486472,3,1,0.1293,"[80, 18, 53]"
3340,57301,0,0,0.0894,[18]
3341,218088,6.1,5,0.1585,"[16, 10770]"
3342,514025,4.7,12,0.7305,"[35, 18, 10751]"
3343,522619,5.9,14,0.4192,"[10751, 35, 10402]"
3344,631912,8.7,3,1.8847,[18]
3345,754433,4.4,26,2.2682,"[10751, 16, 12, 35]"
3346,467163,2,2,0.4054,[10402]
3347,588346,5,11,1.1913,"[35, 18]"
3348,448723,6.2,30,0.0724,[35]
3349,679063,4.8,8,0.3565,[99]
3350,396865,5.5,13,0.6369,[18]
3351,487852,4,3,0.1436,"[18, 35]"
3352,641228,4.5,12,0.6051,[28]
3353,,,,,
3354,679655,0,0,0.0986,[16]
3355,46413,3.6,5,0.1936,"[18, 35, 10749]"
3356,740724,0,0,0.0498,"[10749, 35, 18]"
3357,449204,4.6,7,0.2749,[18]
3358,545484,9,2,0.1929,[99]
3359,471981,5.8,24,0.4924,[18]
3360,642661,6,16,0.083,[35]
3361,471718,2,1,0.2192,"[18, 35]"
3362,374211,5.4,23,0.3077,[10402]
3363,271323,3.5,2,0.0827,"[35, 10402]"
3364,408691,6.7,9,0.0906,[99]
3365,293863,7.473,6974,6.4736,"[10749, 14, 18]"
3366,220576,4.4,4,0.8596,[35]
3367,760050,4.8,30,1.7147,[35]
3368,376199,4.7,3,0.5269,"[28, 80, 18, 53]"
3369,553543,0,0,2.78,[]
3370,498366,4.2,5,2.5338,"[10749, 28, 10751]"
3371,433479,3.7,3,0.2639,[99]
3372,198444,5,5,0.318,"[28, 35, 80]"
3373,69612,6.3,3,0.217,"[18, 53]"
3374,438639,5,80,3.4763,[35]
3375,564862,7,2,0.0468,[18]
3376,,,,,
3377,203110,5.5,6,0.1721,"[35, 53]"
3378,736517,5.2,4,0.2226,[16]
3379,376231,8.5,2,0.5054,"[18, 28]"
3380,680287,6.4,6,3.0484,[18]
3381,605199,3.5,2,0.0614,"[35, 28]"
3382,401301,0,0,0.0604,[]
3383,726658,2.8,6,0.2721,"[16, 10751]"
3384,672867,2,1,0.1017,[18]
3385,419530,2.947,19,1.6801,[35]
3386,471714,4.5,2,0.1259,"[53, 27, 35]"
3387,589677,4.2,5,0.4285,[28]
3388,627796,5.3,9,0.1294,[18]
3389,579104,4,1,1.7208,[]
3390,810892,0,0,0.1492,[]
3391,498273,6,1,0.0574,"[99, 35]"
3392,684542,5.5,7,0.1746,"[35, 10770]"
3393,584050,7.5,2,0.2307,"[35, 10751, 18, 10749]"
3394,604343,5.8,4,0.2709,[35]
3395,668632,7.5,2,0.0168,[35]
3396,443518,7,3,0.428,"[878, 18, 10751]"
3397,468291,3.4,26,0.9037,"[80, 18]"
3398,295693,6.457,7337,2.9814,"[16, 35, 10751]"
3399,393430,5,1,2.3455,"[18, 12]"
3400,727263,7.5,2,0.3042,"[18, 28, 12, 14]"
3401,411639,4.7,3,1.523,[99]
3402,19671,2.3,3,2.4155,"[18, 10749]"
3403,721145,0,0,0.2023,"[35, 10749]"
3404,370756,6.7,22,0.6718,[99]
3405,760880,6,3,0.7235,[99]
3406,643533,6.1,11,0.2172,"[16, 10751]"
3407,659381,7,2,0.2247,"[18, 53]"
3408,665867,3.769,13,0.3114,"[18, 80]"
3409,11551,6.557,2247,5.0784,"[35, 12, 14, 878, 28]"
3410,652682,5.375,8,0.2107,[99]
3411,735110,4.138,40,1.2477,"[27, 28, 53, 9648]"
3412,209274,7.233,1029,0.8819,"[18, 36]"
3413,332750,7,2,0.2125,"[35, 80, 18]"
3414,167826,8.7,3,2.1045,[]
3415,497720,4.5,6,0.0214,[35]
3416,617030,0,0,0.2366,[53]
3417,686620,2,1,0.0418,[35]
3418,756252,3.8,4,0.2199,[18]
3419,620814,6,1,0.4527,"[28, 80, 18]"
3420,520951,7,13,0.9901,[10749]
3421,482443,6.2,5,0.3289,[18]
3422,629005,5.5,2,0.186,[9648]
3423,560203,7,1,0.1749,[]
3424,477767,7.4,5,0.5285,[99]
3425,415818,7,5,0.0707,[99]
3426,613039,6,1,0.1543,"[35, 10749]"
3427,642805,5,7,0.3326,"[18, 53]"
3428,538657,4.5,2,0.0261,[35]
3429,637868,7,10,0.0917,"[10402, 99]"
3430,648825,6,1,0.2137,[99]
3431,650809,5,4,0.2135,"[16, 10751, 14]"
3432,263428,4.5,4,0.2949,"[53, 9648, 18]"
3433,,,,,
3434,305641,6,3,0.2866,[18]
3435,775821,6.1,10,0.1572,[99]
3436,411268,6.5,71,1.345,"[28, 80, 18]"
3437,16859,7.828,4409,9.5653,"[16, 10751, 14]"
3438,640390,8,1,1.1127,[18]
3439,751562,7.4,25,0.6186,"[16, 10751]"
3440,729259,6,8,0.1544,"[16, 10751]"
3441,518769,0,0,0.9099,"[35, 18]"
3442,643385,6.5,10,0.1878,"[35, 18]"
3443,287420,5.732,28,1.4205,"[35, 10749]"
3444,,,,,
3445,496029,4.2,8,0.1901,"[80, 53, 27]"
3446,636561,4.9,9,0.1919,"[16, 10751, 35]"
3447,72283,5.8,4,0.226,"[80, 18]"
3448,391756,5.5,2,0.1382,"[28, 35]"
3449,469063,5.2,5,0.143,[99]
3450,644350,6.3,32,0.0533,[35]
3451,627979,1,1,0.0746,[35]
3452,588362,6.6,41,0.1304,"[10770, 35]"
3453,388427,5.2,8,0.2582,"[12, 14]"
3454,490132,8.224,12463,10.4688,"[18, 35, 36]"
3455,215383,4.1,10,0.4603,"[18, 10749, 53]"
3456,472046,6,1,0.3878,"[35, 14]"
3457,210914,5.8,4,0.0877,"[80, 18, 53]"
3458,192977,0,0,0.0662,[]
3459,340082,0,0,0.421,[18]
3460,586599,6,20,0.3295,"[10751, 35, 18]"
3461,510262,5.5,21,0.277,[35]
3462,613710,7.44,25,0.2665,[18]
3463,376418,5,1,1.5411,"[53, 28, 12]"
3464,,,,,
3465,732577,3,1,0.1068,[99]
3466,570332,6,5,0.1459,[35]
3467,806962,0,0,0.0409,[]
3468,619248,7.7,21,0.0972,[35]
3469,502483,4.6,8,0.0256,"[35, 99]"
3470,653847,2,1,0.2108,"[18, 10749]"
3471,611081,5.167,3,0.461,"[18, 35, 10749]"
3472,387585,5.874,95,2.3445,[35]
3473,663528,1,2,0.4318,"[28, 18]"
3474,583139,3.7,3,0.2082,"[18, 10749, 10402]"
3475,616232,7.5,2,0.5094,[18]
3476,651249,6.3,40,0.2207,"[16, 12, 10751]"
3477,15646,5.3,3,2.6738,[35]
3478,569038,6.1,11,0.1393,"[35, 10751]"
3479,699673,2.333,3,0.2995,"[18, 878, 53]"
3480,685037,0,0,0.0289,"[10751, 18]"
3481,655507,4.5,2,0.089,[35]
3482,617402,7.5,39,2.0432,"[35, 10749]"
3483,556692,5.1,8,0.3785,"[10749, 18, 10402]"
3484,256863,6.2,3,0.1578,"[16, 28, 12, 10770]"
3485,461980,5.1,18,0.163,[35]
3486,512314,5.8,5,0.1684,[99]
3487,771305,4.8,5,0.2094,"[16, 10751]"
3488,530217,3.3,3,0.2564,"[10749, 35]"
3489,599318,8.5,2,0.0854,"[35, 18]"
3490,754310,6.2,8,0.4314,"[10751, 16]"
3491,659153,7.945,110,0.1591,"[28, 35]"
3492,767809,5.3,5,0.2345,[35]
3493,474590,5.2,6,0.0286,[35]
3494,703849,7,2,0.0894,[35]
3495,439031,5.8,5,0.0849,[35]
3496,464441,3.667,6,0.276,"[18, 80]"
3497,553361,0,0,0.1516,[35]
3498,731529,5.5,1,0.0715,"[35, 18]"
3499,415004,8.5,4,0.0862,[]
3500,385923,4.9,7,0.3141,[18]
3501,602891,5.7,15,0.0256,[35]
3502,460500,4,1,0.148,[18]
3503,628039,5.443,70,0.2309,[99]
3504,422766,7.43,135,1.5378,"[10751, 12]"
3505,567141,5.3,10,0.3109,"[35, 10751, 16, 14]"
3506,659856,4.5,2,0.1321,[]
3507,548001,7.5,2,0.1631,[18]
3508,845414,2.7,3,0.1501,"[35, 10749]"
3509,759633,4.4,7,0.3833,"[16, 10751]"
3510,179319,5.4,38,0.4668,"[35, 10749]"
3511,526231,5,3,0.0735,[35]
3512,256577,7,11,0.6046,[27]
3513,773936,6.8,6,0.479,"[16, 10751]"
3514,405458,7.9,26,0.6013,"[10751, 16]"
3515,329521,7,2,0.0611,"[16, 28, 12]"
3516,638691,5.2,5,0.5643,[18]
3517,520761,0,0,0.2533,[35]
3518,165,7.773,13565,11.7822,"[12, 35, 878]"
3519,309138,4.7,3,1.0465,[]
3520,499186,4.8,5,0.5389,[35]
3521,430375,6.333,6,0.0388,[35]
3522,553158,0,0,5.0638,"[35, 18]"
3523,563355,5.7,19,0.3371,"[10751, 35, 10402, 14]"
3524,,,,,
3525,394078,3.8,6,1.0514,"[28, 35]"
3526,372112,2.909,11,0.5192,"[10749, 35]"
3527,,,,,
3528,668390,0,0,0.1834,[18]
3529,772732,4.25,4,0.2792,"[16, 10751]"
3530,58875,5.9,19,1.268,"[28, 12, 18]"
3531,594426,6.565,23,0.0621,[35]
3532,595503,5.7,14,0.7481,"[14, 16]"
3533,278264,5.5,7,0.0286,"[12, 35, 18]"
3534,629999,8,1,0.0654,[35]
3535,82572,5.5,11,0.6949,"[28, 18, 80, 10749, 9648, 35]"
3536,568212,4,7,0.4839,"[18, 10749, 35]"
3537,441503,7.5,2,0.5079,"[28, 878, 14, 10751]"
3538,452827,5,2,0.083,[35]
3539,750794,6.8,6,1.0267,[16]
3540,490156,5.029,17,0.5153,"[16, 10751, 35, 14, 878, 10770]"
3541,532406,0,0,0.0603,[]
3542,516203,6.5,2,0.1338,[18]
3543,412194,5,4,0.1569,"[18, 35, 10749]"
3544,107565,8,2,0.5515,"[18, 10749]"
3545,,,,,
3546,557881,7,1,0,[]
3547,657317,7,1,0.13,"[35, 10749]"
3548,529630,5,3,0.1841,[]
3549,602797,5.94,58,1.3129,"[18, 10749]"
3550,435630,4.4,5,0.087,[35]
3551,621760,6,2,0.0404,[99]
3552,520602,2,1,0.084,[]
3553,18491,8.3,1760,6.8787,"[16, 878, 18, 14]"
3554,435002,6,2,0.4415,"[18, 28]"
3555,1007425,7.6,14,0.2121,[99]
3556,843521,4.8,5,0.0949,[18]
3557,569954,5.7,6,0.3825,"[18, 53, 80]"
3558,468014,3,1,0.1653,[27]
3559,714575,4.3,3,0.0905,[99]
3560,459965,5.6,66,0.3631,"[18, 35]"
3561,411462,5.5,2,1.1812,[18]
3562,486299,3.8,4,0.1328,[35]
3563,160243,4.594,16,0.5642,[35]
3564,356388,7,1,2.2834,[35]
3565,523807,5.5,2,0.1586,[35]
3566,543248,7,1,0.4742,[35]
3567,807604,3.6,5,0.2324,"[35, 10749]"
3568,588904,5,4,0.1184,[]
3569,373265,8.3,3,0.6239,[35]
3570,475943,3.7,3,0.4667,"[18, 10749]"
3571,774885,6.1,10,0.2176,[35]
3572,501013,4.6,7,0.0609,[35]
3573,845377,4.7,3,2.4835,"[53, 80]"
3574,180680,2.99,52,0.038,"[28, 35, 18]"
3575,436391,7.158,279,2.2987,"[28, 36, 18, 10752]"
3576,647934,0,0,1.2802,[18]
3577,733875,7.7,9,0.0143,[]
3578,653881,1,1,0.2627,"[16, 10751, 10402, 12]"
3579,456432,3.4,6,0.1007,[35]
3580,711700,4.5,4,0.1779,[16]
3581,512153,6.2,4,0.1844,[35]
3582,617804,1,1,0.2569,[16]
3583,572210,3.2,4,0.2,[35]
3584,440888,6.031,16,0.1101,[35]
3585,66173,5.5,5,0.9897,"[28, 35]"
3586,209320,6.2,11,0.2499,[14]
3587,427883,2,2,0.5496,[35]
3588,233444,4.4,10,6.0207,"[53, 80]"
3589,686942,1.5,2,0.4051,"[35, 10751, 16]"
3590,439961,6.4,145,0.4598,[35]
3591,401305,0,0,0.1464,"[16, 12, 10770]"
3592,774259,6.109,23,0.1949,"[35, 10770]"
3593,507303,6,1,0.1362,[]
3594,406490,4.6,5,4.0535,"[53, 80, 27]"
3595,1111759,0,0,0.1308,"[35, 18]"
3596,609790,7,2,2.423,[35]
3597,,,,,
3598,,,,,
3599,368103,5.1,25,0.2975,"[18, 35, 36]"
3600,790790,0,0,0.0646,[16]
3601,535223,3.3,3,0.406,"[28, 53, 18]"
3602,556802,6,7,0.2357,[35]
3603,476794,5.8,6,0.2597,"[18, 28]"
3604,499355,3.5,4,0.0503,[35]
3605,116,7.355,4259,3.3667,"[18, 10749, 53]"
3606,811445,3.5,2,0.1864,"[18, 14]"
3607,351410,6,1,0.0791,"[12, 35]"
3608,170241,5.4,7,0.3301,"[35, 10749, 53]"
3609,183307,4,2,0.0453,[]
3610,535292,6.764,2086,3.1763,"[80, 28, 18]"
3611,789213,2,1,0.1657,[35]
3612,320302,5.713,260,0.8037,"[35, 10749]"
3613,673673,2,3,0.1657,[35]
3614,485667,6,1,2.776,[18]
3615,166226,7,1,0.1116,[10749]
3616,836838,0,0,0.1451,[18]
3617,527385,6.36,250,1.0311,[18]
3618,542691,6.4,5,0.3992,[35]
3619,327905,4,1,0.5924,[]
3620,652062,6,1,3.0591,[35]
3621,656086,6.5,3,0.1362,[35]
3622,549444,5.5,6,0.1016,[]
3623,667282,3,1,0.0362,[35]
3624,126284,4.5,8,0.2219,[28]
3625,584279,6,1,0.3869,[80]
3626,422779,5.3,43,0.3906,[35]
3627,197446,4.2,5,2.4263,"[10749, 35, 18]"
3628,367195,5.603,29,4.0078,"[80, 28, 53]"
3629,790773,0,0,0.0071,[]
3630,790771,0,0,0.0214,[]
3631,839144,6.6,5,0.1826,[99]
3632,729720,6.4,648,1.6217,"[28, 35]"
3633,826842,4.7,3,0.0874,"[99, 10770]"
3634,824974,7.3,7,0.1888,[]
3635,,,,,
3636,748807,7.109,23,0.3825,[99]
3637,846507,4.667,3,0.378,"[878, 35]"
3638,799719,4,1,0.922,"[18, 10749]"
3639,461282,0,0,0.0928,[99]
3640,663360,6.3,36,0.2809,[35]
3641,,,,,
3642,216969,5.3,15,0.5543,"[10749, 18, 28]"
3643,598859,6.7,18,0.3687,"[35, 18]"
3644,805003,5.8,4,0.349,[10402]
3645,,,,,
3646,750813,0,0,0.0545,"[99, 10402]"
3647,,,,,
3648,724061,0,0,0.0706,"[99, 10402]"
3649,,,,,
3650,796123,0,0,0.0311,[10402]
3651,418317,4.7,3,0.4144,"[35, 10749, 10402]"
3652,480577,4.714,7,0.2177,[35]
3653,,,,,
3654,,,,,
3655,,,,,
3656,,,,,
3657,756125,0,0,0.0286,[18]
3658,,,,,
3659,783603,4.5,2,0.3063,"[99, 10402]"
3660,752618,7.2,11,0.2452,[99]
3661,,,,,
3662,,,,,
3663,474599,4.7,3,0.137,[35]
3664,651800,0,0,0.2893,[16]
3665,,,,,
3666,541084,0,0,1.7783,[18]
3667,,,,,
3668,,,,,
3669,,,,,
3670,649233,5.3,6,0.4436,"[16, 10751, 10402, 878]"
3671,,,,,
3672,680706,5.7,5,0.2115,"[10749, 35]"
3673,1154510,0,0,0.0546,[10402]
3674,574547,7.1,61,1.0415,"[35, 10749]"
3675,,,,,
3676,,,,,
3677,445650,6,37,0.4095,[35]
3678,900223,0,0,0.0571,[10402]
3679,,,,,
3680,,,,,
3681,678893,2,1,2.2801,"[35, 18]"
3682,408202,6.8,6,0.1076,[99]
3683,415722,5,2,0.051,[35]
3684,,,,,
3685,,,,,
3686,,,,,
3687,828051,4.3,3,3.9212,"[35, 18, 10749]"
3688,,,,,
3689,821070,0,0,0.1276,"[99, 10402]"
3690,,,,,
3691,,,,,
3692,977869,0,0,0.2077,[]
3693,528647,7.5,9,0.1026,[99]
3694,691320,2,1,1.6045,[35]
3695,37799,7.371,12810,11.1495,[18]
3696,439058,7.6,193,1.4762,"[10751, 35, 16, 12, 10770, 14]"
3697,371645,7.653,2215,3.0833,"[12, 35, 18]"
3698,74643,7.444,3419,2.5342,"[18, 35, 10749]"
3699,277,6.839,6443,6.6169,"[14, 28, 53]"
3700,591,6.728,9818,9.741,"[53, 9648]"
3701,50544,6.65,8249,8.7742,"[10749, 35]"
3702,13448,6.714,7150,8.6731,"[53, 9648]"
3703,14161,5.863,12449,11.5594,"[28, 12, 878]"
3704,52520,6.331,4247,6.4379,"[14, 28, 27]"
3705,10358,6.337,2577,3.77,"[35, 10749]"
3706,7737,6.304,4427,1.9765,"[27, 28, 878]"
3707,411019,7.741,501,0.9087,[99]
3708,73723,6.522,3774,10.5178,"[16, 10751]"
3709,35791,6.054,4077,0.3011,"[28, 12, 27, 878]"
3710,435577,7.14,590,2.1675,"[10752, 18]"
3711,544431,6.399,779,3.5845,"[18, 9648, 80]"
3712,85446,6.912,2095,2.8988,"[10402, 18, 10749]"
3713,11191,6.311,570,2.6706,"[10749, 18, 35]"
3714,199928,6.169,678,1.8191,"[80, 18, 9648]"
3715,210577,7.889,19511,15.6119,"[9648, 53, 18]"
3716,339405,6.872,394,0.728,[18]
3717,19904,5.818,946,5.3006,"[27, 53]"
3718,440424,6.7,125,3.233,"[35, 18]"
3719,15138,5.8,209,1.5061,"[12, 14, 35, 10751]"
3720,10861,5.789,540,2.1121,"[28, 53, 80]"
3721,544003,6.1,55,1.1112,"[99, 18]"
3722,107257,6.2,131,2.4278,"[18, 10749]"
3723,278774,6.093,630,5.6317,"[10770, 35, 10751]"
3724,329829,6.2,176,2.6521,"[18, 36, 10749]"
3725,406147,6,17,4.7066,[18]
3726,30018,7.706,1629,3.7929,"[80, 18, 9648]"
3727,95754,7.5,175,2.1328,"[35, 10770, 10402, 9648]"
3728,254200,6.579,158,0.8626,"[53, 18]"
3729,84312,6.017,29,0.7512,[18]
3730,503902,5.302,192,3.3014,"[27, 53]"
3731,720441,1,2,0.1674,[99]
3732,282728,5.646,79,0.643,"[14, 35, 16, 10751, 10770]"
3733,10200,5.654,3622,4.09,"[18, 878, 53]"
3734,155,8.525,34923,26.0319,"[18, 28, 80, 53]"
3735,489985,7.7,188,0.7544,[99]
3736,496243,8.495,19882,24.5812,"[35, 53, 18]"
3737,272,7.72,22092,18.2134,"[18, 80, 28]"
3738,210577,7.889,19511,15.6119,"[9648, 53, 18]"
3739,640,8,16617,14.9177,"[18, 80]"
3740,218,7.673,14140,20.9594,"[28, 53, 878]"
3741,329865,7.623,18838,12.685,"[18, 878, 9648]"
3742,146233,8.101,12640,11.0296,"[18, 53, 80]"
3743,424694,7.963,17456,8.5552,"[10402, 18]"
3744,808,7.755,18239,27.123,"[16, 35, 14, 12, 10751]"
3745,76203,7.935,11734,6.8058,"[18, 36]"
3746,12405,7.729,11051,6.0443,"[18, 10749]"
3747,37724,7.256,15795,9.1558,"[28, 12, 53]"
3748,235,7.848,6272,10.4902,"[80, 18]"
3749,65754,7.377,7402,6.1503,"[53, 80, 9648]"
3750,587,7.756,7565,6.5164,"[12, 14, 18]"
3751,520172,7.106,1291,3.7597,"[10749, 35]"
3752,23483,7.122,12122,13.6573,"[28, 80]"
3753,19913,7.296,10746,10.3087,"[35, 18, 10749]"
3754,170,7.235,8047,16.8988,"[27, 53, 878]"
3755,335,8.283,4720,9.4109,"[18, 37]"
3756,85,7.922,13268,13.2846,"[12, 28]"
3757,539617,7.2,362,4.0441,"[35, 18]"
3758,425,7.367,13971,19.6381,"[16, 35, 10751, 12]"
3759,399055,7.238,12593,7.8524,"[18, 14, 10749]"
3760,10386,7.953,5978,7.2615,"[16, 10751, 878, 18]"
3761,40807,7.177,3978,4.6264,"[35, 18]"
3762,11423,8.053,4336,8.683,"[80, 18, 53]"
3763,4011,7.366,8200,8.6713,"[14, 35]"
3764,396535,7.747,8094,16.3009,"[27, 53, 28, 12]"
3765,186,7.478,4313,4.0037,"[18, 53, 80, 9648]"
3766,44115,7.085,7886,5.0122,"[12, 18, 53]"
3767,56292,7.107,10510,10.4796,"[28, 53, 12]"
3768,149,7.938,4592,7.6477,"[16, 878, 28]"
3769,809,7.304,13102,16.1677,"[16, 10751, 35, 14, 12, 10749]"
3770,13310,7.549,3137,2.0618,"[27, 18]"
3771,338766,7.303,4717,6.4662,"[37, 80, 18]"
3772,290250,7.123,8378,6.2221,"[35, 80, 28]"
3773,5548,7.351,5526,7.4744,"[28, 53, 878]"
3774,188927,6.782,6914,6.1211,"[28, 12, 878]"
3775,75780,6.652,7428,8.8434,"[80, 18, 53, 28]"
3776,580175,7.635,3607,4.1172,"[35, 18]"
3777,531428,8.107,2828,6.1205,"[18, 10749, 36]"
3778,116745,7.209,8013,7.2413,"[12, 35, 18, 14]"
3779,8467,6.642,6501,9.9029,[35]
3780,587792,7.3,3494,9.9,"[35, 10749, 878]"
3781,87502,6.853,6292,4.3503,[18]
3782,49797,7.8,2867,6.552,"[53, 27]"
3783,854,6.973,10923,16.4925,"[10749, 35, 80, 14]"
3784,618363,7.539,178,2.7603,[99]
3785,504608,7.312,4868,3.4787,"[10402, 18]"
3786,13885,7.178,6181,5.5117,"[18, 27]"
3787,220289,7.223,3241,5.4743,"[53, 878]"
3788,581734,7.185,3213,5.2398,[18]
3789,853,7.418,3908,5.4866,"[18, 10752, 36, 10749]"
3790,2300,6.811,6268,4.1011,"[35, 16, 10751, 878]"
3791,38,8.092,15907,15.2427,"[878, 18, 10749]"
3792,438493,6.842,73,0.423,"[99, 35]"
3793,926,7.076,2417,3.5809,"[35, 878, 12]"
3794,49049,6.853,5365,12.3171,"[28, 878]"
3795,1562,6.605,5240,8.9592,"[27, 53, 878]"
3796,505600,7.012,2771,7.9544,[35]
3797,71859,7.544,2999,2.6609,"[18, 53]"
3798,43074,5.3,6660,6.4802,"[28, 14, 35]"
3799,463257,7.396,1542,3.5752,"[12, 35, 18]"
